S,E,I,R,NI,B,time,obs,Rt
48144.0,160.0,543.0,1153.0,96.0,0.13147143493198382,32,96.0,0.7888286095919029
48101.0,147.0,523.0,1229.0,56.0,0.12337387388699608,33,56.0,0.7402432433219766
48045.0,151.0,495.0,1309.0,52.0,0.11605081716199862,34,52.0,0.6963049029719918
47989.0,150.0,472.0,1389.0,57.0,0.10944736930239453,35,57.0,0.6566842158143672
47946.0,141.0,452.0,1461.0,52.0,0.10351151080024035,36,52.0,0.6210690648014421
47911.0,121.0,430.0,1538.0,55.0,0.09819445974468266,37,55.0,0.589166758468096
47878.0,94.0,428.0,1600.0,60.0,0.09345090917727125,38,60.0,0.5607054550636276
47823.0,105.0,400.0,1672.0,44.0,0.08923916304894852,39,44.0,0.5354349782936911
47779.0,110.0,369.0,1742.0,39.0,0.08552119153006976,40,39.0,0.5131271491804186
47750.0,108.0,338.0,1804.0,31.0,0.08226262403995985,41,31.0,0.4935757442397591
47731.0,92.0,322.0,1855.0,35.0,0.07943269590097561,42,35.0,0.4765961754058537
47708.0,77.0,305.0,1910.0,38.0,0.07700416210265902,43,38.0,0.46202497261595415
47684.0,70.0,289.0,1957.0,31.0,0.07495318936510852,44,31.0,0.4497191361906511
47666.0,53.0,279.0,2002.0,35.0,0.0732592355663169,45,35.0,0.43955541339790144
47654.0,40.0,258.0,2048.0,25.0,0.07190492366979803,46,25.0,0.4314295420187882
47634.0,43.0,233.0,2090.0,17.0,0.07087591556085203,47,17.0,0.4252554933651122
47610.0,49.0,215.0,2126.0,18.0,0.07016078966263327,48,18.0,0.42096473797579964
47598.0,42.0,200.0,2160.0,19.0,0.06975092483736599,49,19.0,0.41850554902419596
47586.0,39.0,184.0,2191.0,15.0,0.06964039185810168,50,15.0,0.4178423511486101
47574.0,41.0,164.0,2221.0,10.0,0.06982585263372663,51,10.0,0.41895511580235983
47557.0,40.0,160.0,2243.0,18.0,0.07030646635524528,52,18.0,0.4218387981314717
47539.0,47.0,152.0,2262.0,11.0,0.07108380077677084,53,11.0,0.42650280466062507
47529.0,39.0,147.0,2285.0,18.0,0.07216174592536455,54,18.0,0.4329704755521873
47523.0,32.0,141.0,2304.0,13.0,0.07354642662983693,55,13.0,0.4412785597790216
47518.0,27.0,128.0,2327.0,10.0,0.07524610935620817,56,10.0,0.451476656137249
47505.0,26.0,125.0,2344.0,14.0,0.07727109793114222,57,14.0,0.4636265875868533
47496.0,23.0,117.0,2364.0,12.0,0.07963361182865722,58,12.0,0.4778016709719433
47489.0,22.0,109.0,2380.0,8.0,0.08234763980595924,59,8.0,0.49408583883575546
47485.0,20.0,102.0,2393.0,6.0,0.08542876083138928,60,6.0,0.5125725649883357
47470.0,28.0,91.0,2411.0,7.0,0.08889392349701508,61,7.0,0.5333635409820905
47465.0,24.0,84.0,2427.0,9.0,0.09276117451351754,62,9.0,0.5565670470811053
47459.0,18.0,83.0,2440.0,12.0,0.09704932652722245,63,12.0,0.5822959591633348
47449.0,22.0,71.0,2458.0,6.0,0.10177755547818787,64,6.0,0.6106653328691273
47435.0,27.0,72.0,2466.0,9.0,0.10696491815061353,65,9.0,0.6417895089036812
47431.0,23.0,70.0,2476.0,8.0,0.11262978158187102,66,8.0,0.6757786894912262
47425.0,18.0,72.0,2485.0,11.0,0.11878915773016957,67,11.0,0.7127349463810174
47415.0,23.0,65.0,2497.0,5.0,0.12545793938637204,68,5.0,0.7527476363182323
47410.0,16.0,67.0,2507.0,12.0,0.1326480368700539,69,12.0,0.7958882212203233
47401.0,20.0,60.0,2519.0,5.0,0.14036741965857075,70,5.0,0.8422045179514245
47392.0,16.0,66.0,2526.0,13.0,0.14861907279389042,71,13.0,0.8917144367633425
47378.0,25.0,60.0,2537.0,5.0,0.15739988465511026,72,5.0,0.9443993079306616
47375.0,19.0,60.0,2546.0,9.0,0.16669949033930784,73,9.0,1.0001969420358472
47362.0,25.0,62.0,2551.0,7.0,0.17649910320859338,74,7.0,1.0589946192515605
47353.0,28.0,56.0,2563.0,6.0,0.1867703757554445,75,6.0,1.1206222545326672
47346.0,28.0,57.0,2569.0,7.0,0.19747433929345398,76,7.0,1.184846035760724
47328.0,34.0,54.0,2584.0,12.0,0.2085604794481158,77,12.0,1.2513628766886948
47311.0,38.0,61.0,2590.0,13.0,0.219966010245995,78,13.0,1.31979606147597
47292.0,47.0,61.0,2600.0,10.0,0.23161541295771015,79,10.0,1.389692477746261
47275.0,47.0,67.0,2611.0,17.0,0.24342030591166566,80,17.0,1.460521835469994
47256.0,44.0,74.0,2626.0,22.0,0.25527970750515905,81,22.0,1.5316782450309543
47232.0,52.0,82.0,2634.0,16.0,0.2670807460057734,82,16.0,1.6024844760346406
47205.0,65.0,81.0,2649.0,14.0,0.2786998561299178,83,14.0,1.672199136779507
47184.0,63.0,93.0,2660.0,23.0,0.2900044838334935,84,23.0,1.740026903000961
47150.0,78.0,90.0,2682.0,19.0,0.300855297708838,85,19.0,1.805131786253028
47127.0,70.0,103.0,2700.0,31.0,0.31110887878284715,86,31.0,1.866653272697083
47104.0,69.0,105.0,2722.0,24.0,0.3206208317567747,87,24.0,1.9237249905406482
47067.0,68.0,126.0,2739.0,38.0,0.329249231640147,88,38.0,1.9754953898408822
47028.0,76.0,141.0,2755.0,31.0,0.33685829243797966,89,31.0,2.0211497546278783
46978.0,88.0,160.0,2774.0,38.0,0.34332212132264683,90,38.0,2.0599327279358812
46907.0,126.0,166.0,2801.0,33.0,0.34852840476613967,91,33.0,2.091170428596838
46856.0,129.0,182.0,2833.0,48.0,0.3523818643403301,92,48.0,2.1142911860419806
46789.0,135.0,214.0,2862.0,61.0,0.3548073207125517,93,61.0,2.1288439242753103
46736.0,145.0,221.0,2898.0,43.0,0.3557522154660282,94,43.0,2.134513292796169
46669.0,158.0,238.0,2935.0,54.0,0.35518846161836204,95,54.0,2.1311307697101722
46596.0,164.0,267.0,2973.0,67.0,0.35311352407193225,96,67.0,2.118681144431594
46502.0,198.0,287.0,3013.0,60.0,0.3495506688470381,97,60.0,2.097304013082229
46416.0,197.0,325.0,3062.0,87.0,0.3445483622681053,98,87.0,2.067290173608632
46332.0,200.0,361.0,3107.0,81.0,0.3381788452735772,99,81.0,2.0290730716414633
46203.0,248.0,388.0,3161.0,81.0,0.3305359504951889,100,81.0,1.9832157029711335
