S,E,I,R,NI,B,time,obs,Rt
46948.0,43.0,67.0,2942.0,13.0,0.3206208317567747,87,13.0,1.9237249905406482
46927.0,44.0,77.0,2952.0,20.0,0.329249231640147,88,20.0,1.9754953898408822
46898.0,53.0,81.0,2968.0,20.0,0.33685829243797966,89,20.0,2.0211497546278783
46877.0,56.0,87.0,2980.0,18.0,0.34332212132264683,90,18.0,2.0599327279358812
46845.0,57.0,101.0,2997.0,31.0,0.34852840476613967,91,31.0,2.091170428596838
46808.0,66.0,119.0,3007.0,28.0,0.3523818643403301,92,28.0,2.1142911860419806
46772.0,73.0,134.0,3021.0,29.0,0.3548073207125517,93,29.0,2.1288439242753103
46720.0,103.0,135.0,3042.0,22.0,0.3557522154660282,94,22.0,2.134513292796169
46665.0,112.0,157.0,3066.0,46.0,0.35518846161836204,95,46.0,2.1311307697101722
46618.0,115.0,180.0,3087.0,44.0,0.35311352407193225,96,44.0,2.118681144431594
46564.0,124.0,196.0,3116.0,45.0,0.3495506688470381,97,45.0,2.097304013082229
46501.0,138.0,225.0,3136.0,49.0,0.3445483622681053,98,49.0,2.067290173608632
46439.0,138.0,262.0,3161.0,62.0,0.3381788452735772,99,62.0,2.0290730716414633
46359.0,168.0,266.0,3207.0,50.0,0.3305359504951889,100,50.0,1.9832157029711335
