S,E,I,R,NI,B,time,obs,Rt
47437.0,43.0,75.0,2445.0,17.0,0.25527970750515905,81,17.0,1.5316782450309543
47417.0,49.0,77.0,2457.0,14.0,0.2670807460057734,82,14.0,1.6024844760346406
47390.0,50.0,89.0,2471.0,26.0,0.2786998561299178,83,26.0,1.672199136779507
47368.0,55.0,93.0,2484.0,17.0,0.2900044838334935,84,17.0,1.740026903000961
47340.0,54.0,110.0,2496.0,29.0,0.300855297708838,85,29.0,1.805131786253028
47303.0,70.0,109.0,2518.0,21.0,0.31110887878284715,86,21.0,1.866653272697083
47269.0,75.0,125.0,2531.0,29.0,0.3206208317567747,87,29.0,1.9237249905406482
47230.0,90.0,123.0,2557.0,24.0,0.329249231640147,88,24.0,1.9754953898408822
47195.0,83.0,144.0,2578.0,42.0,0.33685829243797966,89,42.0,2.0211497546278783
47156.0,86.0,154.0,2604.0,36.0,0.34332212132264683,90,36.0,2.0599327279358812
47106.0,95.0,174.0,2625.0,41.0,0.34852840476613967,91,41.0,2.091170428596838
47061.0,105.0,182.0,2652.0,35.0,0.3523818643403301,92,35.0,2.1142911860419806
47007.0,114.0,202.0,2677.0,45.0,0.3548073207125517,93,45.0,2.1288439242753103
46943.0,122.0,214.0,2721.0,56.0,0.3557522154660282,94,56.0,2.134513292796169
46866.0,153.0,218.0,2763.0,46.0,0.35518846161836204,95,46.0,2.1311307697101722
46791.0,180.0,236.0,2793.0,48.0,0.35311352407193225,96,48.0,2.118681144431594
46713.0,189.0,276.0,2822.0,69.0,0.3495506688470381,97,69.0,2.097304013082229
46630.0,205.0,306.0,2859.0,67.0,0.3445483622681053,98,67.0,2.067290173608632
46527.0,217.0,341.0,2915.0,91.0,0.3381788452735772,99,91.0,2.0290730716414633
46424.0,234.0,370.0,2972.0,86.0,0.3305359504951889,100,86.0,1.9832157029711335
