S,E,I,R,NI,B,time,obs,Rt
49156.0,15.0,75.0,754.0,5.0,0.06975092483736599,49,5.0,0.41850554902419596
49145.0,19.0,67.0,769.0,7.0,0.06964039185810168,50,7.0,0.4178423511486101
49137.0,19.0,66.0,778.0,8.0,0.06982585263372663,51,8.0,0.41895511580235983
49133.0,15.0,66.0,786.0,8.0,0.07030646635524528,52,8.0,0.4218387981314717
49129.0,16.0,62.0,793.0,3.0,0.07108380077677084,53,3.0,0.42650280466062507
49125.0,11.0,63.0,801.0,9.0,0.07216174592536455,54,9.0,0.4329704755521873
49121.0,8.0,60.0,811.0,7.0,0.07354642662983693,55,7.0,0.4412785597790216
49119.0,5.0,55.0,821.0,5.0,0.07524610935620817,56,5.0,0.451476656137249
49118.0,6.0,43.0,833.0,0.0,0.07727109793114222,57,0.0,0.4636265875868533
49114.0,9.0,39.0,838.0,1.0,0.07963361182865722,58,1.0,0.4778016709719433
49113.0,7.0,36.0,844.0,3.0,0.08234763980595924,59,3.0,0.49408583883575546
49109.0,10.0,30.0,851.0,1.0,0.08542876083138928,60,1.0,0.5125725649883357
49106.0,7.0,30.0,857.0,6.0,0.08889392349701508,61,6.0,0.5333635409820905
49103.0,8.0,30.0,859.0,2.0,0.09276117451351754,62,2.0,0.5565670470811053
49101.0,9.0,28.0,862.0,1.0,0.09704932652722245,63,1.0,0.5822959591633348
49097.0,8.0,28.0,867.0,5.0,0.10177755547818787,64,5.0,0.6106653328691273
49096.0,7.0,24.0,873.0,2.0,0.10696491815061353,65,2.0,0.6417895089036812
49095.0,3.0,25.0,877.0,5.0,0.11262978158187102,66,5.0,0.6757786894912262
49095.0,2.0,21.0,882.0,1.0,0.11878915773016957,67,1.0,0.7127349463810174
49088.0,8.0,20.0,884.0,1.0,0.12545793938637204,68,1.0,0.7527476363182323
49085.0,8.0,22.0,885.0,3.0,0.1326480368700539,69,3.0,0.7958882212203233
49085.0,7.0,18.0,890.0,1.0,0.14036741965857075,70,1.0,0.8422045179514245
49085.0,5.0,18.0,892.0,2.0,0.14861907279389042,71,2.0,0.8917144367633425
49084.0,3.0,19.0,894.0,3.0,0.15739988465511026,72,3.0,0.9443993079306616
49082.0,5.0,12.0,901.0,0.0,0.16669949033930784,73,0.0,1.0001969420358472
49082.0,2.0,12.0,904.0,3.0,0.17649910320859338,74,3.0,1.0589946192515605
49079.0,4.0,11.0,906.0,1.0,0.1867703757554445,75,1.0,1.1206222545326672
49079.0,3.0,10.0,908.0,1.0,0.19747433929345398,76,1.0,1.184846035760724
49079.0,2.0,10.0,909.0,1.0,0.2085604794481158,77,1.0,1.2513628766886948
49078.0,1.0,11.0,910.0,2.0,0.219966010245995,78,2.0,1.31979606147597
49078.0,0.0,9.0,913.0,1.0,0.23161541295771015,79,1.0,1.389692477746261
49077.0,1.0,7.0,915.0,0.0,0.24342030591166566,80,0.0,1.460521835469994
49077.0,0.0,8.0,915.0,1.0,0.25527970750515905,81,1.0,1.5316782450309543
49076.0,1.0,7.0,916.0,0.0,0.2670807460057734,82,0.0,1.6024844760346406
49073.0,4.0,7.0,916.0,0.0,0.2786998561299178,83,0.0,1.672199136779507
49072.0,4.0,3.0,921.0,1.0,0.2900044838334935,84,1.0,1.740026903000961
49071.0,4.0,3.0,922.0,1.0,0.300855297708838,85,1.0,1.805131786253028
49070.0,4.0,4.0,922.0,1.0,0.31110887878284715,86,1.0,1.866653272697083
49069.0,4.0,3.0,924.0,1.0,0.3206208317567747,87,1.0,1.9237249905406482
49068.0,5.0,3.0,924.0,0.0,0.329249231640147,88,0.0,1.9754953898408822
49065.0,7.0,3.0,925.0,1.0,0.33685829243797966,89,1.0,2.0211497546278783
49065.0,5.0,4.0,926.0,2.0,0.34332212132264683,90,2.0,2.0599327279358812
49064.0,4.0,5.0,927.0,2.0,0.34852840476613967,91,2.0,2.091170428596838
49064.0,2.0,6.0,928.0,2.0,0.3523818643403301,92,2.0,2.1142911860419806
49060.0,5.0,6.0,929.0,1.0,0.3548073207125517,93,1.0,2.1288439242753103
49059.0,5.0,7.0,929.0,1.0,0.3557522154660282,94,1.0,2.134513292796169
49057.0,4.0,9.0,930.0,3.0,0.35518846161836204,95,3.0,2.1311307697101722
49055.0,5.0,8.0,932.0,1.0,0.35311352407193225,96,1.0,2.118681144431594
49053.0,6.0,7.0,934.0,1.0,0.3495506688470381,97,1.0,2.097304013082229
49049.0,7.0,10.0,934.0,3.0,0.3445483622681053,98,3.0,2.067290173608632
49043.0,9.0,11.0,937.0,4.0,0.3381788452735772,99,4.0,2.0290730716414633
49040.0,9.0,14.0,937.0,3.0,0.3305359504951889,100,3.0,1.9832157029711335
