S,E,I,R,NI,B,time,obs,Rt
47920.0,25.0,124.0,1931.0,9.0,0.07216174592536455,54,9.0,0.4329704755521873
47906.0,24.0,128.0,1942.0,15.0,0.07354642662983693,55,15.0,0.4412785597790216
47897.0,23.0,123.0,1957.0,10.0,0.07524610935620817,56,10.0,0.451476656137249
47884.0,32.0,111.0,1973.0,4.0,0.07727109793114222,57,4.0,0.4636265875868533
47875.0,26.0,113.0,1986.0,15.0,0.07963361182865722,58,15.0,0.4778016709719433
47871.0,20.0,101.0,2008.0,10.0,0.08234763980595924,59,10.0,0.49408583883575546
47865.0,15.0,90.0,2030.0,11.0,0.08542876083138928,60,11.0,0.5125725649883357
47860.0,12.0,80.0,2048.0,8.0,0.08889392349701508,61,8.0,0.5333635409820905
47858.0,7.0,82.0,2053.0,7.0,0.09276117451351754,62,7.0,0.5565670470811053
47855.0,4.0,79.0,2062.0,6.0,0.09704932652722245,63,6.0,0.5822959591633348
47847.0,10.0,65.0,2078.0,2.0,0.10177755547818787,64,2.0,0.6106653328691273
47835.0,17.0,59.0,2089.0,5.0,0.10696491815061353,65,5.0,0.6417895089036812
47829.0,17.0,57.0,2097.0,6.0,0.11262978158187102,66,6.0,0.6757786894912262
47822.0,16.0,53.0,2109.0,8.0,0.11878915773016957,67,8.0,0.7127349463810174
47817.0,17.0,44.0,2122.0,4.0,0.12545793938637204,68,4.0,0.7527476363182323
47811.0,12.0,52.0,2125.0,11.0,0.1326480368700539,69,11.0,0.7958882212203233
47803.0,16.0,47.0,2134.0,4.0,0.14036741965857075,70,4.0,0.8422045179514245
47798.0,14.0,48.0,2140.0,7.0,0.14861907279389042,71,7.0,0.8917144367633425
47792.0,14.0,44.0,2150.0,6.0,0.15739988465511026,72,6.0,0.9443993079306616
47784.0,19.0,41.0,2156.0,3.0,0.16669949033930784,73,3.0,1.0001969420358472
47781.0,13.0,44.0,2162.0,9.0,0.17649910320859338,74,9.0,1.0589946192515605
47775.0,14.0,45.0,2166.0,5.0,0.1867703757554445,75,5.0,1.1206222545326672
47766.0,17.0,44.0,2173.0,6.0,0.19747433929345398,76,6.0,1.184846035760724
47761.0,15.0,47.0,2177.0,7.0,0.2085604794481158,77,7.0,1.2513628766886948
47747.0,23.0,46.0,2184.0,6.0,0.219966010245995,78,6.0,1.31979606147597
47741.0,20.0,44.0,2195.0,9.0,0.23161541295771015,79,9.0,1.389692477746261
47726.0,29.0,41.0,2204.0,6.0,0.24342030591166566,80,6.0,1.460521835469994
47721.0,25.0,41.0,2213.0,9.0,0.25527970750515905,81,9.0,1.5316782450309543
47701.0,35.0,43.0,2221.0,10.0,0.2670807460057734,82,10.0,1.6024844760346406
47686.0,31.0,54.0,2229.0,19.0,0.2786998561299178,83,19.0,1.672199136779507
47674.0,31.0,55.0,2240.0,12.0,0.2900044838334935,84,12.0,1.740026903000961
47657.0,36.0,63.0,2244.0,12.0,0.300855297708838,85,12.0,1.805131786253028
47638.0,36.0,73.0,2253.0,19.0,0.31110887878284715,86,19.0,1.866653272697083
47614.0,47.0,79.0,2260.0,13.0,0.3206208317567747,87,13.0,1.9237249905406482
47585.0,65.0,78.0,2272.0,11.0,0.329249231640147,88,11.0,1.9754953898408822
47569.0,59.0,90.0,2282.0,22.0,0.33685829243797966,89,22.0,2.0211497546278783
47536.0,68.0,101.0,2295.0,24.0,0.34332212132264683,90,24.0,2.0599327279358812
47509.0,68.0,113.0,2310.0,27.0,0.34852840476613967,91,27.0,2.091170428596838
47466.0,83.0,118.0,2333.0,28.0,0.3523818643403301,92,28.0,2.1142911860419806
47425.0,99.0,121.0,2355.0,25.0,0.3548073207125517,93,25.0,2.1288439242753103
47389.0,103.0,134.0,2374.0,32.0,0.3557522154660282,94,32.0,2.134513292796169
47351.0,91.0,163.0,2395.0,50.0,0.35518846161836204,95,50.0,2.1311307697101722
47289.0,119.0,171.0,2421.0,34.0,0.35311352407193225,96,34.0,2.118681144431594
47230.0,127.0,199.0,2444.0,51.0,0.3495506688470381,97,51.0,2.097304013082229
47181.0,130.0,207.0,2482.0,46.0,0.3445483622681053,98,46.0,2.067290173608632
47107.0,154.0,229.0,2510.0,50.0,0.3381788452735772,99,50.0,2.0290730716414633
47030.0,174.0,245.0,2551.0,57.0,0.3305359504951889,100,57.0,1.9832157029711335
